mTDT2G_cv2_useDistances ScoreTDT mTDT
0.64242 0.871186 0.814647
0.677582 0.793877 0.740194
0.700991 0.751536 0.711027
0.756608 0.737349 0.702282
0.802454 0.714534 0.675977
0.86964 0.703731 0.662174
0.887574 0.709973 0.663876
0.83632 0.716241 0.674468
0.785982 0.710226 0.672759
0.685997 0.75213 0.720195
0.602408 0.772012 0.75074
0.515537 0.79158 0.783985
0.45618 0.821248 0.821626
0.405106 0.79713 0.818572
0.372173 0.780959 0.798203
0.355431 0.727695 0.723802
0.416552 0.702823 0.675965
0.449945 0.652364 0.632768
0.475658 0.587942 0.591092
0.553999 0.556893 0.52862
0.596951 0.517187 0.469447
0.563084 0.473644 0.41077
0.524961 0.415219 0.348587
0.60593 0.429452 0.39349
0.562696 0.454555 0.436687
0.534559 0.503786 0.487611
0.50583 0.563225 0.533539
0.479263 0.543729 0.541623
0.464815 0.527526 0.539517
0.503164 0.556613 0.55338
0.527812 0.561354 0.554991
0.45622 0.521551 0.486569
0.405756 0.466846 0.418298
0.388196 0.400356 0.336898
0.384144 0.333189 0.252875
0.319937 0.300425 0.220511
0.249672 0.270698 0.195982
0.186879 0.25208 0.199207
0.163524 0.270699 0.235698
0.185935 0.294798 0.276681
0.193853 0.30168 0.300524
0.296589 0.347663 0.3491
0.348591 0.387943 0.397373
0.406265 0.421395 0.4299
0.479604 0.448373 0.448574
0.557459 0.4695 0.43881
0.598282 0.440955 0.397954
0.612063 0.413507 0.356373
0.692673 0.389684 0.31961
0.650587 0.336868 0.258689
0.665951 0.281425 0.19593
0.663242 0.234036 0.140173
0.61767 0.181095 0.0916688
0.597695 0.134119 0.0618889
0.543735 0.122828 0.0522069
0.494409 0.129422 0.0555966
0.46548 0.178105 0.0834615
0.474678 0.235162 0.124336
0.463138 0.303144 0.203018
0.50024 0.356576 0.281998
0.541993 0.392811 0.323202
0.586119 0.395285 0.352295
0.674184 0.410864 0.410358
0.659114 0.436617 0.45621
0.605828 0.394185 0.454609
0.617019 0.38648 0.44917
0.585801 0.374001 0.409066
0.553528 0.378757 0.373888
0.507466 0.432792 0.410853
0.425916 0.472117 0.40739
0.382529 0.497246 0.376012
0.411281 0.491694 0.358337
0.452984 0.529647 0.381448
0.437566 0.531142 0.397654
0.409404 0.507204 0.388555
0.343047 0.465003 0.364938
0.318209 0.388643 0.316651
0.310612 0.387617 0.353088
0.306412 0.40435 0.396467
0.340516 0.447706 0.454128
0.371374 0.468379 0.485934
0.391596 0.494033 0.503117
0.456921 0.538507 0.538524
0.547762 0.592462 0.588131
0.650358 0.630151 0.609568
0.720196 0.62864 0.574833
0.737566 0.603426 0.517824
0.7536 0.577356 0.447706
0.745522 0.562311 0.412118
0.748435 0.55105 0.395688
0.765865 0.542993 0.383867
0.757232 0.534948 0.36816
0.699848 0.536962 0.361979
0.665064 0.542784 0.38357
0.637824 0.570718 0.42603
0.593142 0.568229 0.444854
0.596548 0.569008 0.436641
0.572359 0.570749 0.432952
0.570917 0.576693 0.441222
0.548604 0.573315 0.440841
0.584809 0.577833 0.461427
0.57689 0.552293 0.438879
0.565733 0.517913 0.419343
0.567808 0.491273 0.423044
0.516443 0.456443 0.428485
0.48881 0.421457 0.419101
0.448323 0.373695 0.387445
0.411272 0.373386 0.384802
0.347838 0.375506 0.365762
0.316321 0.395901 0.368715
0.328455 0.424315 0.381514
0.298417 0.467616 0.404312
0.288744 0.492737 0.421034
0.319941 0.529869 0.454221
0.336206 0.585438 0.500855
0.362007 0.582674 0.508517
0.428801 0.574906 0.51511
0.499436 0.578185 0.529369
0.521961 0.56912 0.533886
0.550559 0.551343 0.522243
0.574425 0.549332 0.502872
0.594278 0.561723 0.527467
0.608959 0.551924 0.544885
0.64766 0.55005 0.588533
0.658207 0.58742 0.630259
0.624035 0.62287 0.677177
0.643254 0.660903 0.695107
0.639966 0.68667 0.692679
0.640553 0.708173 0.713574
0.560911 0.731488 0.722517
0.505164 0.773749 0.742075
0.459536 0.825372 0.754899
0.410967 0.833889 0.75346
0.408856 0.85058 0.752329
0.326646 0.853168 0.769997
0.301279 0.881583 0.837216
0.25151 0.958076 0.923972
0.307742 0.971845 0.942683
0.366985 0.960175 0.946234
