mTDT2G_cv2_useDistances ScoreTDT mTDT
0.259148 0.211793 0.16697
0.257077 0.196994 0.163441
0.260526 0.190829 0.161039
0.251923 0.177998 0.149999
0.236524 0.150601 0.130403
0.243265 0.115279 0.107982
0.17306 0.0794799 0.0830596
0.137561 0.0337782 0.0398545
0.0934018 0.017106 0.0193836
0.0840392 0.00719639 0.00733621
0.0801986 0.00501467 0.00619774
0.0759931 0.00507235 0.00643938
0.178408 0.0166788 0.0162094
0.201645 0.0540469 0.0483024
0.269841 0.0860998 0.0701329
0.349822 0.104404 0.0855053
0.391764 0.141738 0.113883
0.437694 0.219612 0.173192
0.491943 0.258731 0.197362
0.531156 0.288163 0.221486
0.425506 0.363756 0.279358
0.475283 0.434671 0.33256
0.506577 0.491142 0.385324
0.509257 0.538046 0.436736
0.547625 0.549739 0.467855
0.602789 0.516544 0.458573
0.610074 0.51519 0.466893
0.584578 0.495489 0.467034
0.577147 0.408247 0.39941
0.475609 0.299399 0.312417
0.361298 0.210819 0.23781
0.349913 0.145244 0.171705
0.378301 0.0943522 0.112762
0.277543 0.0494695 0.0629058
0.303532 0.0123327 0.0323801
0.395481 0.0236503 0.0177206
0.437417 0.0380506 0.0256623
0.502923 0.0393143 0.0275511
0.518539 0.0489784 0.0373914
0.437252 0.0622006 0.0480714
0.33549 0.0629702 0.047518
0.335835 0.0631309 0.0470203
0.249005 0.062557 0.045118
0.143593 0.0408489 0.0348954
0.103165 0.0272341 0.0272921
0.0423696 0.0323943 0.0283554
0.0430386 0.0327139 0.0227346
0.0330575 0.0352998 0.0195792
0.0269697 0.0425596 0.0205711
0.0302033 0.0460531 0.0214147
0.0304213 0.0498135 0.0219507
0.0429299 0.0632006 0.0299016
0.0831706 0.0760955 0.0343197
0.118458 0.0763915 0.0370758
0.163333 0.0893309 0.0570733
0.171726 0.0818446 0.0546484
0.183445 0.0756926 0.0555428
0.18039 0.0728003 0.0548407
0.181532 0.0694985 0.0542795
0.168992 0.0560921 0.0461793
0.129171 0.0424983 0.041012
0.0940384 0.0359094 0.0350811
0.0391393 0.0138793 0.0110208
0.0554109 0.0394854 0.030907
0.0683913 0.078888 0.0505859
0.078187 0.0935812 0.0598186
0.0884423 0.102728 0.0722464
0.106744 0.106417 0.0769139
0.112564 0.107233 0.0781866
0.114368 0.10797 0.0793566
0.130325 0.111091 0.081179
0.157425 0.111111 0.071837
0.150715 0.101512 0.0558629
0.222355 0.117785 0.0591341
0.226574 0.126571 0.050663
0.21427 0.164655 0.0616421
0.220622 0.174669 0.0624018
0.21706 0.187181 0.064818
0.195807 0.190917 0.0639527
0.142729 0.160104 0.0474075
0.1249 0.129101 0.0414307
0.0430296 0.107789 0.0309294
0.0276297 0.0949524 0.0275761
0.0224062 0.0596492 0.0131264
0.00849556 0.0529826 0.0115166
0.00567473 0.0440361 0.00810846
0.0170242 0.0661227 0.0196041
0.0377607 0.133187 0.060262
0.0469091 0.205317 0.0936919
0.0560932 0.237068 0.108005
0.0576046 0.276542 0.120651
0.0606836 0.335397 0.148412
0.0736318 0.405723 0.179092
0.19278 0.491568 0.255487
0.294002 0.543198 0.311687
0.395223 0.5869 0.376135
0.491524 0.630471 0.453101
0.589956 0.701553 0.535824
0.671532 0.740743 0.592081
0.779154 0.725708 0.625562
0.859802 0.741805 0.687036
0.824627 0.706839 0.654587
0.76432 0.659987 0.650849
0.733745 0.576509 0.598876
0.723741 0.51452 0.561889
0.705901 0.465406 0.550426
0.735261 0.421419 0.560663
0.678193 0.406282 0.593478
0.633375 0.341573 0.572937
0.619762 0.353242 0.598768
0.661588 0.336882 0.569301
0.615516 0.315677 0.529943
0.560684 0.266211 0.470923
0.533765 0.206177 0.397083
0.462533 0.178726 0.345259
0.437563 0.154327 0.26216
0.402444 0.148856 0.206403
0.383131 0.0938314 0.147455
0.31986 0.0877036 0.121324
0.322869 0.0837572 0.111282
0.340171 0.0808694 0.0990723
0.332985 0.079682 0.0872168
0.378708 0.0730301 0.0632885
0.42725 0.0835579 0.0720446
0.493331 0.0943482 0.0901337
0.508327 0.162945 0.14353
0.546652 0.251816 0.213297
0.584325 0.276818 0.245961
0.62041 0.284433 0.252924
0.671032 0.30256 0.267795
0.591131 0.30107 0.265942
0.609583 0.287513 0.252304
0.629979 0.294176 0.248778
0.655996 0.247392 0.208731
0.696613 0.183855 0.145747
0.719675 0.198556 0.124331
0.697754 0.221868 0.14399
0.64276 0.218865 0.139382
0.68166 0.252379 0.167413
0.607525 0.24711 0.166796
0.569338 0.210892 0.140067
0.486819 0.179583 0.116944
0.379172 0.143317 0.100275
0.269672 0.0990935 0.0848111
0.211375 0.0659766 0.0557082
0.179114 0.0491436 0.0436651
0.207088 0.0132631 0.0135451
0.277984 0.0110968 0.00694587
0.305291 0.00950835 0.00280184
0.385601 0.0073983 0.00181632
0.480935 0.00632704 0.00187673
0.534943 0.00681545 0.00221732
0.592016 0.00865541 0.00348521
0.668004 0.0111616 0.00565121
0.672773 0.0140813 0.00657916
0.643174 0.0188574 0.0128834
0.648269 0.0341545 0.0252217
0.588961 0.0392537 0.0303374
0.565464 0.048763 0.0414043
0.549551 0.0616328 0.0597142
0.480429 0.0699975 0.0624603
0.385218 0.0729937 0.0614598
0.349038 0.0773691 0.0689335
0.322011 0.0834837 0.0719303
0.235145 0.0753491 0.0664789
0.232244 0.0832813 0.0720796
0.109856 0.0853302 0.0660521
0.0123531 0.0704072 0.0232497
0.00232469 0.0550667 0.0124049
